player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Olivier Vernon,7074,ED,NYG,11,1,1,21,86.0,13,25,380,97.0,18.2,69,5,7.1,8,427,414,46,1,83.3,7,20,189,97.1,27.0,51,10.8,7,210,204,34
Demario Davis,7079,LB,NO,18,2,0,20,81.0,6,10,117,19.2,13.7,16,3,11.1,5,667,128,21,1,77.3,3,7,66,23.5,16.7,11,12.1,3,302,71,13
Tyrone Crawford,7083,DI,DAL,17,2,0,9,69.1,4,30,450,99.2,10.4,47,4,5.1,6,476,472,40,0,75.5,3,23,222,99.6,14.0,31,7.7,4,236,235,30
Akiem Hicks,7090,DI,CHI,17,5,0,6,78.9,11,34,523,99.1,14.9,78,3,5.8,8,561,556,53,3,85.5,6,25,245,99.3,20.8,51,9.2,7,268,266,38
Nigel Bradham,7105,LB,PHI,17,2,1,24,64.1,2,7,63,9.0,7.9,5,4,10.3,2,723,65,11,2,67.2,0,4,25,7.4,8.0,2,12.0,1,352,26,5
Kyle Wilber,7113,LB,OAK,4,0,0,23,51.0,0,3,26,84.4,7.7,2,1,5.8,0,32,27,3,0,53.0,0,2,15,88.9,6.7,1,6.7,0,18,16,2
Coty Sensabaugh,7115,CB,PIT,15,0,2,25,54.2,0,0,1,0.4,0.0,0,3,0.0,0,495,2,0,0,56.8,0,0,1,0.4,0.0,0,0.0,0,237,1,0
Mike Daniels,7132,DI,GB,10,0,0,12,78.5,3,27,219,99.6,17.4,38,1,7.8,2,234,233,32,0,80.6,1,15,79,100.0,24.1,19,10.1,0,86,86,16
Tahir Whitehead,7135,LB,OAK,16,1,1,23,56.4,1,3,53,10.6,5.7,3,3,3.8,0,549,58,4,1,67.1,1,1,19,10.4,15.8,3,5.3,0,201,21,2
Najee Goode,7137,LB,IND,6,0,0,14,68.8,0,1,4,10.8,25.0,1,1,12.5,0,37,4,1,0,58.7,0,0,1,14.3,0.0,0,0.0,0,7,1,0
Korey Toomer,7147,LB,GB,3,0,0,12,60.0,0,0,1,10.0,0.0,0,0,0.0,0,10,1,0,0,,0,0,0,0.0,,0,,0,3,0,0
Jack Crawford,7151,DI,ATL,16,0,0,2,65.0,3,22,372,97.8,11.6,43,1,5.2,7,413,404,32,0,67.7,2,15,191,100.0,14.7,28,7.1,5,211,211,22
George Iloka,7159,S,MIN,5,0,0,18,60.0,0,0,1,1.2,0.0,0,0,0.0,0,84,1,0,0,,0,0,0,0.0,,0,,0,40,0,0
Danny Trevathan,7177,LB,CHI,17,1,0,6,75.5,2,18,94,13.6,19.1,18,1,12.8,2,723,98,22,0,72.9,1,7,50,15.4,18.0,9,12.0,2,345,53,10
Nate Stupar,7214,LB,NYG,6,0,0,21,56.1,0,0,3,8.8,0.0,0,1,0.0,0,34,3,0,0,,0,0,0,0.0,,0,,0,7,0,0
Rodney McLeod,7271,S,PHI,3,0,0,24,53.7,0,1,4,3.6,0.0,0,0,12.5,0,112,4,1,0,,0,0,0,0.0,,0,,0,41,0,0
Michael Thomas,7279,S,NYG,16,0,1,21,58.2,0,2,22,7.4,9.1,2,2,9.1,1,352,26,3,0,60.0,0,1,14,7.9,14.3,2,10.7,1,190,15,2
Vontaze Burfict,7280,LB,CIN,7,0,0,7,44.4,0,0,17,11.1,0.0,0,2,0.0,0,162,18,0,0,45.7,0,0,10,18.0,0.0,0,0.0,0,61,11,0
Tashaun Gipson Sr.,7288,S,JAX,16,0,0,15,57.4,1,3,18,3.1,5.6,1,5,11.1,0,620,19,4,0,55.3,0,1,2,0.7,0.0,0,25.0,0,272,2,1
L.J. Fort,7292,LB,PIT,11,0,0,25,66.0,2,8,53,25.7,11.3,6,0,11.3,1,218,56,11,0,66.8,2,5,32,28.3,9.4,3,14.1,1,120,34,8
Damon Harrison Sr.,7355,DI,DET,17,1,1,11,67.0,4,7,294,99.7,7.1,21,2,3.2,4,311,310,15,1,64.1,2,5,84,100.0,11.9,10,5.4,1,89,89,8
Julian Stanford,7372,LB,BUF,5,0,0,4,81.4,0,0,7,15.6,14.3,1,0,14.3,1,45,7,1,0,91.0,0,0,2,8.0,50.0,1,50.0,1,25,2,1
Johnson Bademosi,7374,CB,HST,4,0,0,13,,0,0,1,5.0,0.0,0,0,0.0,0,20,1,0,0,,0,0,0,0.0,,0,,0,13,0,0
Leonard Johnson,7385,CB,ARZ,3,0,0,1,52.5,0,1,7,11.1,14.3,1,0,7.1,0,63,7,1,0,54.4,0,1,3,8.6,33.3,1,16.7,0,35,3,1
Derrick Shelby,7400,ED,ATL,7,0,0,2,54.6,0,2,70,100.0,5.7,4,0,1.4,0,72,72,2,0,59.1,0,1,24,100.0,8.3,2,2.1,0,26,26,1
Jacquies Smith,7401,ED,OAK,6,0,0,23,54.7,1,2,36,88.1,13.9,5,1,4.2,0,42,37,3,0,49.7,0,0,11,91.7,0.0,0,0.0,0,12,11,0
Emmanuel Lamur,7561,LB,NYJ,8,0,0,22,57.5,0,0,3,8.5,0.0,0,0,0.0,0,47,4,0,0,59.1,0,0,1,11.1,0.0,0,0.0,0,9,1,0
Eddie Pleasant,7593,S,GB,5,0,0,12,46.9,0,2,9,15.0,11.1,1,0,11.1,0,60,9,2,0,47.0,0,2,7,28.0,14.3,1,14.3,0,25,7,2
Harrison Smith,7641,S,MIN,16,1,2,18,73.0,2,4,39,7.3,7.7,3,3,15.4,3,605,44,9,0,66.5,1,2,18,7.3,5.6,1,19.4,2,262,19,5
Malik Jackson,7647,DI,JAX,16,1,0,15,70.1,9,38,386,99.0,14.8,57,4,7.1,4,417,413,51,0,71.1,4,30,194,100.0,21.1,41,10.3,3,210,210,37
Brandon Marshall,7648,LB,DEN,11,0,0,10,61.6,0,2,34,12.7,8.8,3,1,2.9,0,306,39,2,0,72.4,0,2,17,13.8,17.6,3,5.9,0,145,20,2
Dion Jordan,7785,ED,SEA,13,1,0,29,56.6,5,11,204,98.6,12.3,25,1,4.9,2,214,211,18,0,62.1,3,8,85,97.8,20.0,17,7.6,1,92,90,12
Barkevious Mingo,7787,ED,SEA,17,1,0,29,67.2,2,4,69,24.1,10.1,7,0,7.2,2,295,71,8,0,67.0,1,0,26,26.2,11.5,3,5.8,1,103,27,2
D.J. Hayden,7793,CB,JAX,10,0,0,15,70.1,2,1,19,6.4,10.5,2,2,13.2,1,312,20,4,0,84.3,0,1,6,4.7,33.3,2,25.0,1,149,7,2
Sheldon Richardson,7794,DI,MIN,16,0,0,18,65.8,12,30,409,99.5,12.0,49,3,6.4,5,439,437,47,0,69.9,6,20,179,100.0,17.3,31,9.5,4,194,194,30
Star Lotulelei,7795,DI,BUF,16,2,0,4,53.8,0,8,228,100.0,4.8,11,1,1.8,0,247,247,8,0,51.6,0,3,66,100.0,6.1,4,2.3,0,72,72,3
Kenny Vaccaro,7796,S,TEN,13,0,0,31,83.0,2,4,14,3.5,21.4,3,1,35.7,2,460,16,8,0,80.2,2,3,8,5.2,12.5,1,31.3,0,174,9,5
Eric Reid,7799,S,CAR,13,0,1,5,66.6,0,4,17,3.7,17.6,3,3,17.6,1,459,17,5,0,78.5,0,2,7,3.5,42.9,3,28.6,1,200,7,3
Desmond Trufant,7803,CB,ATL,16,0,0,2,74.7,0,3,4,0.6,0.0,0,5,62.5,1,682,4,4,0,82.5,0,0,1,0.3,0.0,0,100.0,1,324,1,1
Datone Jones,7807,DI,DAL,1,0,0,9,60.0,1,0,1,100.0,100.0,1,0,50.0,0,1,1,1,0,60.0,1,0,1,100.0,100.0,1,50.0,0,1,1,1
Sylvester Williams,7809,DI,MIA,14,0,0,17,54.4,0,10,160,99.4,6.3,10,1,3.1,0,173,172,10,0,64.1,0,8,55,100.0,12.7,7,7.3,0,56,56,8
Alec Ogletree,7811,LB,NYG,13,2,1,21,68.4,3,9,86,18.0,14.0,12,5,8.1,1,528,95,13,1,57.0,2,6,50,22.1,14.0,7,8.0,0,253,56,8
Darius Slay,7817,CB,DET,15,0,3,11,58.7,0,0,1,0.2,0.0,0,6,0.0,0,532,1,0,0,58.7,0,0,1,0.4,0.0,0,0.0,0,236,1,0
Manti Te'o,7819,LB,NO,5,0,0,20,53.5,0,1,11,18.1,9.1,1,0,4.5,0,72,13,1,0,48.5,0,0,7,37.5,0.0,0,0.0,0,24,9,0
Tank Carradine,7821,ED,OAK,1,0,0,23,51.8,0,0,13,100.0,0.0,0,0,0.0,0,13,13,0,0,53.6,0,0,6,100.0,0.0,0,0.0,0,6,6,0
Kawann Short,7825,DI,CAR,14,0,0,5,69.6,4,27,362,99.2,13.8,50,2,5.1,3,386,383,34,0,72.1,3,21,169,100.0,21.9,37,8.9,3,177,177,27
Kevin Minter,7826,LB,TB,4,0,0,30,74.1,0,0,1,10.0,0.0,0,0,100.0,1,10,1,1,0,,0,0,0,0.0,,0,,0,3,0,0
Kiko Alonso,7827,LB,MIA,15,1,3,17,47.3,2,7,69,12.5,7.2,5,7,6.5,0,576,72,9,0,53.0,1,5,20,8.2,25.0,5,15.0,0,244,20,6
Johnathan Hankins,7830,DI,OAK,15,0,0,23,51.5,2,5,225,100.0,3.6,8,4,1.6,0,239,239,7,0,52.7,0,3,56,100.0,5.4,3,2.7,0,58,58,3
Jon Bostic,7831,LB,PIT,15,1,0,25,67.4,1,7,56,19.2,10.7,6,2,10.7,2,302,58,10,0,62.1,0,3,19,17.2,10.5,2,13.2,1,116,20,4
David Amerson,7832,CB,ARZ,6,0,0,1,52.0,0,1,2,1.2,0.0,0,1,25.0,0,162,2,1,0,55.2,0,1,1,1.3,0.0,0,50.0,0,80,1,1
Jamie Collins Sr.,7833,LB,CLV,16,0,0,8,60.7,3,8,130,21.5,9.2,12,2,7.3,4,652,140,15,0,62.5,2,5,44,19.2,15.9,7,10.2,1,240,46,8
Margus Hunt,7834,DI,IND,17,2,0,14,61.8,3,21,496,98.3,6.9,34,6,3.2,4,539,530,28,1,66.2,3,13,225,99.2,9.8,22,4.9,3,246,244,19
Jamar Taylor,7835,CB,DEN,12,0,2,10,60.0,0,0,1,0.6,0.0,0,5,0.0,0,172,1,0,0,,0,0,0,0.0,,0,,0,70,0,0
D.J. Swearinger Sr.,7838,S,ARZ,15,0,0,1,93.1,1,3,23,4.1,13.0,3,2,17.4,2,607,25,6,0,67.6,1,0,1,0.3,100.0,1,50.0,0,293,1,1
Robert Alford,7841,CB,ATL,15,0,4,2,81.7,0,0,1,0.3,0.0,0,12,0.0,0,601,2,0,0,86.9,0,0,0,0.3,,0,,0,287,1,0
Bennie Logan,7848,DI,TEN,15,0,0,31,52.3,0,5,101,98.2,5.0,5,1,2.5,0,110,108,5,0,48.8,0,1,28,100.0,3.6,1,1.8,0,30,30,1
Tyrann Mathieu,7850,S,HST,17,0,0,13,67.1,1,2,31,4.4,6.5,2,4,14.5,3,735,32,6,0,66.2,0,2,23,8.2,8.7,2,17.4,3,291,24,5
T.J. McDonald,7852,S,MIA,14,0,0,17,68.9,0,4,15,2.7,20.0,3,2,13.3,0,546,15,4,0,67.2,0,1,3,1.3,33.3,1,16.7,0,237,3,1
J.J. Wilcox,7861,S,IND,8,0,0,14,53.7,0,0,13,13.1,7.7,1,1,0.0,0,107,14,0,0,55.6,0,0,10,22.0,10.0,1,0.0,0,50,11,0
Damontre Moore,7862,ED,OAK,2,0,0,23,58.5,1,1,36,92.5,11.1,4,0,2.8,0,40,37,2,0,66.2,1,1,18,100.0,22.2,4,5.6,0,19,19,2
John Jenkins,7863,DI,NYG,7,0,0,21,56.3,1,2,26,100.0,11.5,3,0,5.8,0,27,27,3,0,52.5,1,0,10,100.0,10.0,1,5.0,0,11,11,1
Logan Ryan,7864,CB,TEN,14,0,2,31,89.3,1,3,32,5.9,18.8,6,5,18.8,4,540,32,8,0,90.5,1,1,15,7.1,26.7,4,26.7,3,212,15,5
Shawn Williams,7865,S,CIN,16,0,0,7,60.5,1,2,22,4.1,9.1,2,5,11.4,1,566,23,4,0,59.4,0,1,7,3.2,14.3,1,7.1,0,252,8,1
Duron Harmon,7872,S,NE,19,0,0,19,72.8,1,2,18,3.7,11.1,2,2,8.3,0,511,19,3,0,84.4,0,2,6,2.4,33.3,2,16.7,0,287,7,2
Brandon Williams,7875,DI,BLT,17,1,0,3,61.5,1,12,272,99.0,5.9,16,3,2.8,1,296,293,14,1,61.0,1,6,104,98.3,8.7,9,4.3,1,117,115,8
Akeem Spence,7882,DI,MIA,16,0,0,17,60.1,7,23,335,98.9,11.0,37,3,5.1,2,373,369,32,0,54.8,2,10,148,100.0,10.1,15,5.4,2,163,163,14
Alex Okafor,7885,ED,NO,18,1,0,20,60.5,10,27,441,92.5,11.6,51,0,5.3,5,509,471,42,0,62.7,4,16,197,90.6,16.2,32,6.1,2,235,213,22
B.W. Webb,7896,CB,NYG,16,0,1,21,68.6,1,2,15,2.5,0.0,0,10,16.7,1,634,16,4,0,64.9,1,1,5,1.6,0.0,0,20.0,0,310,5,2
Gerald Hodges,7902,LB,ARZ,9,0,1,1,51.9,1,3,16,8.6,6.3,1,2,12.5,0,187,16,4,0,56.6,0,3,9,11.5,0.0,0,16.7,0,78,9,3
William Gholston,7908,DI,TB,16,0,0,30,47.6,5,13,235,98.4,9.4,22,5,4.3,1,254,250,19,0,49.9,4,7,105,100.0,12.4,13,5.2,0,115,115,11
John Simon,7911,ED,NE,14,1,0,19,60.0,1,13,162,84.8,11.1,18,0,6.2,3,198,168,17,1,56.1,0,8,84,89.9,11.9,10,7.1,2,99,89,10
Steven Means,7929,ED,ATL,8,0,0,2,59.2,0,5,86,100.0,9.3,8,1,4.1,1,92,92,6,0,66.6,0,3,38,100.0,18.4,7,6.6,1,41,41,4
A.J. Klein,7930,LB,NO,18,0,0,20,59.0,2,7,68,16.3,8.8,6,0,9.6,2,448,73,11,0,57.7,0,4,28,21.2,14.3,4,14.3,2,156,33,6
Micah Hyde,7941,S,BUF,15,0,0,4,46.1,0,0,12,2.8,0.0,0,1,0.0,0,507,14,0,0,47.6,0,0,8,4.7,0.0,0,0.0,0,211,10,0
Stacy McGee,7987,DI,WAS,8,0,0,32,51.0,0,1,60,100.0,5.0,3,0,2.5,1,63,63,2,0,52.8,0,1,22,100.0,9.1,2,6.8,1,24,24,2
Vince Williams,7988,LB,PIT,14,0,0,25,80.3,6,8,110,25.4,22.7,25,0,10.9,5,468,119,19,0,79.1,4,7,57,28.0,29.8,17,13.2,2,218,61,13
Jordan Poyer,8000,S,BUF,16,1,0,4,69.2,1,2,30,5.9,13.3,4,0,11.7,2,579,34,5,0,57.5,1,1,8,3.9,12.5,1,12.5,0,233,9,2
Nick Williams,8006,DI,CHI,2,0,0,6,53.9,0,2,28,100.0,7.1,2,0,3.6,0,32,32,2,0,56.1,0,2,16,100.0,12.5,2,6.3,0,18,18,2
Damion Square,8042,DI,LAC,18,3,1,27,52.1,3,9,305,99.7,4.9,15,4,3.3,4,325,324,16,1,55.1,1,5,97,100.0,8.2,8,6.2,3,104,104,9
Daren Bates,8077,LB,TEN,7,0,0,31,49.9,0,0,6,18.8,0.0,0,0,0.0,0,32,6,0,0,50.5,0,0,5,21.7,0.0,0,0.0,0,23,5,0
Ezekiel Ansah,8094,ED,DET,7,0,1,11,74.6,3,13,101,100.0,21.8,22,2,11.9,4,110,110,20,0,77.1,2,11,69,100.0,27.5,19,15.2,4,75,75,17
Rontez Miles,8102,S,NYJ,4,0,0,22,60.0,0,0,1,2.0,0.0,0,0,0.0,0,49,1,0,0,,0,0,0,0.0,,0,,0,14,0,0
Jahleel Addae,8117,S,LAC,18,0,0,27,84.1,0,3,8,1.1,50.0,4,4,31.3,1,736,8,4,0,69.2,0,1,2,0.6,50.0,1,25.0,0,316,2,1
Josh Martin,8138,ED,NYJ,1,0,0,22,53.0,0,0,7,58.3,0.0,0,0,0.0,0,12,7,0,0,54.6,0,0,3,42.9,0.0,0,0.0,0,7,3,0
Lerentee McCray,8159,ED,JAX,12,0,0,15,74.7,1,10,70,97.3,21.4,15,0,9.3,1,75,73,12,0,81.8,1,8,36,97.4,33.3,12,15.3,1,38,37,10
Abry Jones,8177,DI,JAX,15,1,0,15,56.0,1,13,237,99.6,6.8,16,1,3.4,1,255,254,15,1,57.7,0,8,71,100.0,11.3,8,5.6,0,77,77,8
Benson Mayowa,8196,ED,ARZ,15,4,1,1,67.6,7,18,271,93.3,13.3,36,2,6.1,4,313,292,29,1,70.3,5,10,106,92.7,21.7,23,9.0,2,124,115,17
Bradley McDougald,8220,S,SEA,17,0,0,29,48.4,0,1,16,2.6,0.0,0,1,3.1,0,606,16,1,0,50.7,0,1,6,2.2,0.0,0,8.3,0,272,6,1
Russell Shepard,8254,WR,NYG,1,0,0,21,60.0,0,0,1,100.0,0.0,0,2,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Ray-Ray Armstrong,8271,LB,CLV,8,1,2,8,82.0,0,1,7,5.1,14.3,1,2,7.1,0,137,7,1,1,87.7,0,1,4,6.0,25.0,1,12.5,0,67,4,1
Benny Cunningham,8283,HB,CHI,1,0,0,6,,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Will Compton,8308,LB,TEN,5,0,0,31,51.3,0,0,7,18.6,0.0,0,0,0.0,0,43,8,0,0,60.0,0,0,1,9.1,0.0,0,0.0,0,11,1,0
Rashaan Melvin,8334,CB,OAK,14,1,1,23,88.8,1,0,4,1.1,0.0,0,4,12.5,0,357,4,1,0,53.7,0,0,2,1.6,0.0,0,0.0,0,125,2,0
Tony Jefferson,8361,S,BLT,15,0,0,3,60.8,2,3,31,5.3,9.7,3,5,11.3,1,603,32,6,0,62.3,2,1,16,5.4,12.5,2,15.6,1,295,16,4
Brandon Copeland,8378,ED,NYJ,16,1,0,22,56.2,8,25,336,86.9,9.5,32,1,6.4,5,411,357,38,0,60.5,4,16,139,87.7,13.7,19,9.4,3,171,150,23
Jeff Heath,8396,S,DAL,18,0,0,9,51.3,0,3,6,0.9,0.0,0,1,25.0,0,686,6,3,0,56.9,0,0,2,0.6,0.0,0,0.0,0,345,2,0
Chris Banjo,8419,S,NO,8,1,0,20,69.7,0,0,2,5.0,0.0,0,0,0.0,0,40,2,0,0,,0,0,0,0.0,,0,,0,17,0,0
Nickell Robey-Coleman,8483,CB,LA,19,0,1,26,59.1,0,0,0,0.2,,0,4,,0,497,1,0,0,59.1,0,0,0,0.4,,0,,0,275,1,0
Wes Horton,8484,ED,CAR,16,0,0,5,47.5,0,19,249,98.5,6.8,17,4,4.6,2,272,268,21,0,54.4,0,9,90,97.1,13.3,12,7.2,2,104,101,11
LaRoy Reynolds,8500,LB,PHI,4,0,0,24,56.6,0,0,3,75.0,0.0,0,0,0.0,0,4,3,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Jadeveon Clowney,8636,ED,HST,16,0,1,13,78.8,12,42,582,95.2,15.3,89,15,6.2,9,644,613,63,0,76.1,7,25,245,99.2,20.0,49,9.4,7,264,262,39
Khalil Mack,8640,ED,CHI,15,1,0,6,86.4,9,51,480,88.0,18.1,87,2,9.0,13,574,505,73,0,90.7,5,38,245,94.9,25.7,63,13.7,12,275,261,55
Anthony Barr,8644,LB,MIN,13,2,0,18,79.7,1,19,94,21.6,16.0,15,2,13.8,3,477,103,23,0,68.7,0,7,34,19.8,20.6,7,10.3,0,197,39,7
Aaron Donald,8648,DI,LA,19,0,1,26,93.6,24,68,664,100.0,23.0,153,4,10.1,21,703,703,113,0,92.5,14,44,317,100.0,27.8,88,12.9,12,338,338,70
Kyle Fuller,8649,CB,CHI,17,0,1,6,58.6,0,0,1,0.1,0.0,0,3,0.0,0,746,1,0,0,58.6,0,0,1,0.3,0.0,0,0.0,0,357,1,0
C.J. Mosley,8652,LB,BLT,16,1,0,3,57.3,1,14,158,27.6,7.0,11,0,5.4,1,624,172,16,0,46.8,0,8,83,28.7,7.2,6,4.8,0,307,88,8
Ha Ha Clinton-Dix,8656,S,WAS,16,0,0,32,61.2,1,1,17,3.3,5.9,1,0,11.8,1,603,20,3,0,65.4,0,0,5,2.9,20.0,1,20.0,1,243,7,1
Dee Ford,8658,ED,KC,18,0,0,16,91.1,19,49,579,85.4,16.4,95,7,8.6,16,733,626,84,0,92.6,12,29,256,92.2,21.9,56,12.3,11,295,272,52
Darqueze Dennard,8659,CB,CIN,13,0,0,7,57.3,0,3,10,2.3,10.0,1,1,15.0,0,431,10,3,0,64.9,0,2,5,2.4,20.0,1,20.0,0,212,5,2
Marcus Smith,8661,ED,WAS,1,0,0,32,60.0,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Deone Bucannon,8662,LB,ARZ,10,0,0,1,67.2,1,5,27,16.0,3.7,1,2,14.8,1,181,29,7,0,64.6,1,3,17,26.8,5.9,1,17.6,1,71,19,5
Dominique Easley,8664,ED,LA,3,0,0,26,61.1,0,2,32,100.0,3.1,1,0,3.1,0,34,34,2,0,59.6,0,2,15,100.0,6.7,1,6.7,0,15,15,2
Jimmie Ward,8665,S,SF,9,0,0,28,48.0,0,0,5,1.9,0.0,0,0,0.0,0,258,5,0,0,48.7,0,0,4,3.6,0.0,0,0.0,0,111,4,0
Demarcus Lawrence,8669,ED,DAL,18,1,0,9,82.7,12,41,510,96.8,15.7,80,7,7.7,13,554,536,66,0,84.4,6,25,262,97.6,20.2,53,10.5,12,287,280,43
Kyle Van Noy,8675,LB,NE,19,1,1,19,67.2,9,31,321,43.8,11.8,38,1,8.4,7,781,342,47,0,61.2,4,19,179,47.9,11.7,21,8.7,4,401,192,27
Lamarcus Joyner,8676,S,LA,18,0,0,26,85.2,0,1,9,1.4,22.2,2,3,16.7,1,694,10,2,0,90.0,0,0,2,0.6,50.0,1,50.0,1,325,2,1
Stephon Tuitt,8681,DI,PIT,14,4,0,25,68.5,14,21,446,99.8,11.7,52,3,5.3,6,480,479,41,1,72.4,12,14,214,99.6,16.8,36,7.5,3,232,231,29
Trent Murphy,8682,ED,BUF,13,0,0,4,60.4,4,12,242,93.3,10.7,26,2,5.4,5,270,252,21,0,64.6,1,7,108,94.2,13.9,15,8.3,5,121,114,13
Timmy Jernigan,8683,DI,PHI,5,0,1,24,58.0,1,1,64,100.0,7.8,5,3,4.7,2,66,66,4,0,57.2,0,1,29,100.0,10.3,3,8.6,2,29,29,3
Jeremiah Attaochu,8685,ED,NYJ,10,0,2,22,69.5,4,6,97,94.5,14.4,14,2,7.2,2,110,104,12,0,69.6,2,3,46,94.2,17.4,8,9.8,2,52,49,7
Kony Ealy,8695,ED,OAK,3,0,0,23,47.1,0,3,29,100.0,6.9,2,0,5.2,0,31,31,3,0,49.8,0,1,7,100.0,14.3,1,7.1,0,8,8,1
Christian Kirksey,8706,LB,CLV,7,0,0,8,49.2,1,3,53,18.8,7.5,4,2,3.8,0,298,56,4,0,54.1,0,3,21,18.4,9.5,2,7.1,0,125,23,3
Preston Brown,8708,LB,CIN,7,0,0,7,49.4,0,2,10,4.9,0.0,0,0,10.0,0,205,10,2,0,49.5,0,2,9,10.5,0.0,0,11.1,0,86,9,2
Jay Bromley,8709,DI,NO,2,0,0,20,62.4,0,1,12,92.9,8.3,1,1,4.2,0,14,13,1,0,68.3,0,1,4,100.0,25.0,1,12.5,0,5,5,1
Terrence Brooks,8714,S,NYJ,3,0,0,22,60.0,0,0,1,2.1,0.0,0,1,0.0,0,48,1,0,0,,0,0,0,0.0,,0,,0,22,0,0
Dexter McDougle,8715,CB,PHI,2,0,0,24,68.3,1,0,4,4.4,0.0,0,0,12.5,0,91,4,1,0,73.2,1,0,2,3.4,0.0,0,25.0,0,59,2,1
Kareem Martin,8719,ED,NYG,16,2,0,21,58.0,9,13,275,86.6,9.5,26,0,4.7,2,344,298,24,0,54.9,5,9,128,87.7,12.5,16,7.0,2,163,143,16
Phillip Gaines,8722,CB,CLV,9,0,0,8,67.9,0,1,3,1.3,33.3,1,3,16.7,0,231,3,1,0,60.0,0,0,1,1.0,0.0,0,0.0,0,101,1,0
Will Clarke,8723,ED,TB,3,0,0,30,57.8,0,1,10,100.0,10.0,1,0,5.0,0,11,11,1,0,61.8,0,1,5,100.0,20.0,1,10.0,0,6,6,1
Bashaud Breeland,8737,CB,GB,7,0,0,12,57.2,0,3,10,5.7,20.0,2,5,15.0,0,193,11,3,0,68.6,0,1,4,5.8,25.0,1,12.5,0,69,4,1
Justin Ellis,8742,DI,OAK,6,0,1,23,52.4,0,0,57,100.0,0.0,0,2,0.0,0,64,64,0,0,59.3,0,0,10,100.0,0.0,0,0.0,0,12,12,0
Cassius Marsh,8743,ED,SF,16,0,0,28,62.3,8,24,345,88.3,13.0,45,4,6.7,7,419,370,39,0,61.9,5,19,187,91.5,16.6,31,8.6,4,223,204,28
DaQuan Jones,8747,DI,TEN,16,1,1,31,60.0,5,9,273,98.6,8.1,22,3,2.6,0,294,290,14,1,60.9,1,4,88,100.0,11.4,10,2.8,0,93,93,5
Aaron Colvin,8749,CB,HST,8,0,2,13,52.3,0,0,6,2.6,0.0,0,4,0.0,0,232,6,0,0,55.3,0,0,2,2.0,0.0,0,0.0,0,101,2,0
Anthony Hitchens,8754,LB,KC,17,0,1,16,58.4,2,8,54,9.8,13.0,7,4,9.3,0,655,64,10,0,62.4,2,5,33,14.6,15.2,5,10.6,0,247,36,7
Pierre Desir,8762,CB,IND,17,0,1,14,59.5,0,0,1,0.1,0.0,0,2,0.0,0,682,1,0,0,,0,0,0,0.0,,0,,0,306,0,0
Tre Boston,8763,S,ARZ,14,0,0,1,68.9,2,2,19,3.5,5.3,1,4,10.5,0,540,19,4,0,68.7,1,0,6,2.8,0.0,0,8.3,0,214,6,1
Kevin Pierre-Louis,8767,LB,NYJ,5,0,0,22,76.3,1,1,8,25.0,25.0,2,0,25.0,1,32,8,3,0,71.4,0,1,6,40.0,16.7,1,25.0,1,15,6,2
Nevin Lawson,8768,CB,DET,15,0,0,11,66.1,0,0,5,1.0,0.0,0,9,20.0,1,517,5,1,0,66.1,0,0,5,2.1,0.0,0,20.0,1,233,5,1
Brent Urban,8769,DI,BLT,17,2,0,3,55.7,0,22,320,98.6,7.2,23,0,3.8,1,350,345,23,2,58.9,0,15,150,98.8,10.7,16,5.7,1,164,162,16
Telvin Smith Sr.,8779,LB,JAX,16,0,0,15,68.4,1,10,45,7.6,26.7,12,3,14.4,1,622,47,12,0,71.9,1,6,22,8.5,31.8,7,20.5,1,270,23,8
Ricardo Allen,8782,S,ATL,3,0,0,2,56.8,0,0,2,1.5,0.0,0,0,0.0,0,137,2,0,0,58.1,0,0,1,1.5,0.0,0,0.0,0,65,1,0
Bene Benwikere,8783,CB,OAK,12,0,0,23,69.0,0,0,10,3.3,20.0,2,3,10.0,1,335,11,1,0,81.5,0,0,4,3.5,50.0,2,25.0,1,115,4,1
Aaron Lynch,8785,ED,CHI,13,0,0,6,59.1,6,7,191,86.0,13.6,26,3,5.0,3,236,203,16,0,57.1,4,4,88,88.8,15.9,14,6.8,2,107,95,10
Avery Williamson,8786,LB,NYJ,16,1,0,22,61.5,1,9,92,14.4,12.0,11,3,8.7,3,687,99,13,1,66.4,0,7,56,20.7,14.3,8,11.6,3,295,61,10
