player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Malcom Brown,9465,DI,JAX,17,0,0,15,56.5,2,9,305,99.7,5.9,18,0,2.8,3,321,320,14,0,64.2,2,4,77,100.0,14.3,11,6.5,2,81,81,8
Landon Collins,9466,S,WAS,13,0,0,32,74.0,0,4,30,7.3,26.7,8,1,13.3,2,425,31,6,0,79.9,0,2,9,5.8,33.3,3,11.1,0,171,10,2
Mario Edwards Jr.,9468,DI,CHI,12,1,0,6,66.8,3,7,129,99.3,10.9,14,4,5.4,2,142,141,12,0,62.1,1,7,64,100.0,17.2,11,9.4,2,72,72,10
Preston Smith,9471,ED,GB,17,0,1,12,76.3,7,47,433,91.0,18.2,79,2,8.3,9,502,457,63,0,77.1,6,30,215,95.9,24.7,53,11.2,6,241,231,42
Eddie Goldman,9472,DI,CHI,14,0,1,6,59.7,0,7,141,100.0,7.8,11,2,3.2,1,153,153,8,0,55.8,0,3,46,100.0,6.5,3,3.3,0,50,50,3
Benardrick McKinney,9476,LB,NYG,9,0,0,21,53.2,0,0,5,5.7,0.0,0,0,0.0,0,87,5,0,0,,0,0,0,0.0,,0,,0,11,0,0
Eric Kendricks,9478,LB,MIN,15,0,0,18,60.6,0,6,65,10.7,12.3,8,3,12.3,5,634,68,11,0,52.8,0,4,37,14.1,16.2,6,10.8,2,276,39,6
Jaquiski Tartt,9479,S,SF,17,0,0,28,58.7,1,2,7,1.5,14.3,1,4,21.4,0,592,9,3,0,62.1,0,0,4,1.7,0.0,0,0.0,0,294,5,0
Eric Rowe,9480,S,MIA,17,0,1,17,68.0,1,5,31,7.1,19.4,6,4,9.7,0,451,32,6,0,75.7,1,2,15,6.8,26.7,4,10.0,0,221,15,3
Denzel Perryman,9481,LB,LV,16,0,0,23,84.0,3,4,10,1.8,40.0,4,2,35.0,0,557,10,7,0,65.7,2,1,8,3.0,12.5,1,18.8,0,269,8,3
Jordan Phillips,9485,DI,ARZ,9,2,0,1,73.5,3,9,150,95.8,10.7,16,2,6.0,3,166,159,15,0,84.2,2,5,49,100.0,24.5,12,13.3,3,53,53,10
Markus Golden,9491,ED,ARZ,17,1,0,1,73.6,9,25,370,85.6,15.4,57,2,7.8,12,465,398,46,0,75.9,4,16,165,93.7,21.8,36,11.5,9,191,179,29
Randy Gregory,9493,ED,DAL,13,0,0,9,84.7,14,27,303,97.9,16.2,49,8,8.7,6,335,328,47,0,85.1,9,22,145,97.5,26.2,38,14.1,5,161,157,36
Frank Clark,9496,ED,KC,17,0,0,16,64.0,12,36,491,96.9,12.2,60,6,5.9,5,542,525,53,0,67.9,5,19,201,97.8,15.4,31,8.5,5,228,223,29
P.J. Williams,9511,S,NO,16,1,0,20,67.4,2,1,28,7.5,7.1,2,0,12.5,2,375,28,5,0,69.0,0,0,9,4.8,11.1,1,22.2,2,189,9,2
Jordan Hicks,9517,LB,ARZ,18,0,0,1,74.3,4,9,102,15.9,14.7,15,1,10.3,4,671,107,17,0,79.0,4,5,39,16.0,17.9,7,21.8,4,262,42,13
Danielle Hunter,9521,ED,MIN,7,1,0,18,77.4,3,22,224,99.2,20.1,45,0,8.3,6,243,241,31,1,89.6,1,17,96,99.1,32.3,31,13.5,4,106,105,22
Carl Davis,9523,DI,NE,17,0,0,19,57.7,0,3,117,100.0,5.1,6,2,2.1,1,118,118,4,0,57.1,0,0,32,100.0,6.3,2,3.1,1,32,32,1
Henry Anderson,9526,DI,NE,4,0,0,19,56.8,0,1,13,100.0,7.7,1,0,3.8,0,15,15,1,0,53.0,0,0,6,100.0,0.0,0,0.0,0,7,7,0
Steven Nelson,9531,CB,PHI,17,0,0,24,60.0,1,0,1,0.2,0.0,0,5,50.0,0,629,1,1,0,,0,0,0,0.0,,0,,0,254,0,0
Angelo Blackson,9533,DI,CHI,17,1,2,6,57.4,6,16,293,98.7,9.9,29,4,4.8,3,319,315,25,0,59.3,5,12,136,100.0,16.2,22,7.7,2,150,150,19
Trey Flowers,9534,ED,DET,7,0,0,11,61.0,1,4,150,86.2,10.7,16,1,2.3,1,188,162,6,0,65.9,1,2,55,94.1,20.0,11,2.7,0,68,64,3
Za'Darius Smith,9555,ED,GB,2,0,0,12,66.4,1,0,20,100.0,20.0,4,1,7.5,1,21,21,2,0,71.7,1,0,14,100.0,28.6,4,10.7,1,15,15,2
Kwon Alexander,9557,LB,NO,12,0,0,20,57.1,4,9,79,23.3,15.2,12,2,13.3,4,365,85,17,0,61.8,3,5,53,32.2,17.0,9,15.1,4,174,56,12
Damien Wilson,9560,LB,JAX,17,0,0,15,74.3,2,8,64,14.8,17.2,11,1,12.5,3,461,68,13,0,61.0,1,5,31,21.2,16.1,5,9.7,0,156,33,6
Grady Jarrett,9570,DI,ATL,17,1,1,2,67.2,10,25,495,99.2,10.5,52,3,3.7,1,531,527,36,1,70.9,6,12,207,100.0,14.0,29,4.8,1,221,221,19
Adrian Amos,9575,S,GB,18,0,0,12,60.1,1,0,9,1.4,0.0,0,2,5.6,0,727,10,1,0,65.4,1,0,3,1.2,0.0,0,16.7,0,333,4,1
Bobby McCain,9578,S,WAS,17,0,0,32,57.4,0,0,2,0.3,0.0,0,1,0.0,0,667,2,0,0,59.0,0,0,1,0.4,0.0,0,0.0,0,283,1,0
Tyeler Davison,9587,DI,ATL,12,0,0,2,48.0,0,3,156,98.8,2.6,4,1,1.0,0,172,170,3,0,52.2,0,2,48,100.0,6.3,3,2.1,0,53,53,2
David Mayo,9602,LB,WAS,8,0,0,32,56.9,1,0,2,2.7,50.0,1,0,25.0,0,75,2,1,0,59.4,0,0,1,3.7,0.0,0,0.0,0,27,1,0
Darius Philon,9625,DI,LV,11,1,0,23,74.6,0,15,148,99.4,12.8,19,2,6.4,2,158,157,17,1,80.8,0,12,77,100.0,19.5,15,9.1,1,82,82,13
Quandre Diggs,9633,S,SEA,17,0,0,29,53.5,0,0,3,0.7,0.0,0,1,0.0,0,743,5,0,0,59.1,0,0,1,0.3,0.0,0,0.0,0,294,1,0
Christian Ringo,9643,DI,NO,14,0,0,20,56.5,3,4,159,99.4,6.3,10,1,2.2,0,169,168,7,0,65.2,2,4,65,100.0,13.8,9,4.6,0,67,67,6
Christian Covington,9649,DI,LAC,16,0,0,27,46.9,1,4,241,100.0,3.3,8,0,1.5,1,259,259,6,0,50.8,1,3,102,100.0,5.9,6,2.9,1,108,108,5
Rakeem Nunez-Roches,9650,DI,TB,18,0,0,30,60.1,3,13,273,96.3,7.3,20,0,2.9,0,300,289,16,0,60.0,3,8,97,98.1,12.4,12,5.7,0,106,104,11
Justin Hamilton,9732,DI,DEN,9,0,0,10,62.7,2,4,126,100.0,7.9,10,1,2.4,0,132,132,6,0,64.8,1,3,48,100.0,12.5,6,4.2,0,50,50,4
Xavier Williams,9809,DI,HST,1,0,0,13,53.8,0,0,14,100.0,0.0,0,0,0.0,0,17,17,0,0,54.8,0,0,6,100.0,0.0,0,0.0,0,7,7,0
Neville Hewitt,9836,LB,HST,10,0,0,13,61.9,1,0,11,7.2,9.1,1,0,4.5,0,152,11,1,0,52.3,0,0,4,7.0,0.0,0,0.0,0,57,4,0
Troy Hill,9881,CB,CLV,12,0,1,8,76.9,1,1,19,5.6,15.8,3,4,15.8,2,378,21,4,0,67.1,0,0,3,2.2,33.3,1,0.0,0,184,4,0
Jake Kumerow,9883,WR,BUF,1,0,0,4,60.0,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
DeShawn Williams,9891,DI,DEN,15,3,0,10,68.5,3,10,193,100.0,8.3,16,0,3.9,1,205,205,14,1,66.0,2,6,93,100.0,10.8,10,5.4,1,97,97,9
Justin Coleman,9892,CB,MIA,14,0,2,17,33.7,0,3,2,0.7,50.0,1,5,75.0,0,277,2,3,0,47.5,0,1,2,1.5,0.0,0,25.0,0,137,2,1
Anthony Harris,9895,S,PHI,15,0,0,24,52.6,1,1,5,0.9,0.0,0,2,20.0,0,539,5,2,0,53.7,1,0,3,1.4,0.0,0,16.7,0,220,3,1
James Vaughters,9934,ED,ATL,10,0,0,2,70.9,4,2,82,84.5,12.2,10,0,4.9,1,103,87,7,0,81.4,2,0,28,86.8,17.9,5,7.1,1,38,33,3
Deshazor Everett,9940,S,WAS,3,0,0,32,51.6,0,0,3,10.3,0.0,0,0,0.0,0,29,3,0,0,53.9,0,0,2,22.2,0.0,0,0.0,0,9,2,0
Dean Marlowe,9966,S,DET,15,0,0,11,64.1,2,4,20,5.0,5.0,1,0,15.0,0,417,21,6,0,65.0,1,1,9,6.4,11.1,1,11.1,0,141,9,2
Alex Singleton,9994,LB,PHI,17,0,0,24,73.0,3,3,24,4.7,29.2,7,2,16.7,1,513,24,7,0,72.3,1,2,13,5.4,38.5,5,19.2,1,242,13,4
Bryce Callahan,10000,CB,DEN,11,0,0,10,72.1,0,1,7,2.1,28.6,2,0,21.4,1,336,7,2,0,75.4,0,0,2,1.1,50.0,1,50.0,1,174,2,1
Nick Dzubnar,10127,LB,TEN,9,0,0,31,51.1,0,0,10,52.4,0.0,0,0,0.0,0,21,11,0,0,52.9,0,0,4,71.4,0.0,0,0.0,0,7,5,0
T.Y. McGill,10156,DI,MIN,2,0,0,18,59.3,1,1,23,100.0,8.7,2,0,4.3,0,23,23,2,0,65.0,1,1,11,100.0,18.2,2,9.1,0,11,11,2
Efe Obada,10235,ED,BUF,11,0,0,4,69.0,5,11,169,97.4,11.2,19,3,7.1,4,195,190,20,0,73.3,5,7,91,97.3,17.6,16,11.0,4,111,108,16
Erik Harris,10346,S,ATL,12,0,0,2,77.3,1,4,11,2.6,18.2,2,2,22.7,0,421,11,5,0,71.8,0,3,5,3.0,40.0,2,30.0,0,169,5,3
Joey Bosa,10637,ED,LAC,16,0,3,27,90.3,9,50,436,94.5,20.4,89,11,9.1,10,495,468,69,0,92.0,6,33,222,96.4,28.8,64,13.3,10,247,238,49
Jalen Ramsey,10639,CB,LA,20,0,4,26,58.3,1,4,20,2.6,10.0,2,10,12.5,0,808,21,5,0,60.2,1,2,8,2.2,0.0,0,18.8,0,369,8,3
DeForest Buckner,10641,DI,IND,17,1,0,14,77.1,10,30,522,99.1,15.3,80,0,5.6,9,548,543,49,1,81.2,8,24,274,100.0,19.7,54,8.8,8,285,285,40
Leonard Floyd,10643,ED,LA,21,1,1,26,75.2,5,54,615,85.6,16.6,102,7,7.1,14,751,643,73,0,74.5,3,39,294,88.2,21.4,63,10.2,9,348,307,51
Eli Apple,10644,CB,CIN,20,0,0,7,60.0,0,0,1,0.1,0.0,0,9,0.0,0,845,1,0,0,,0,0,0,0.0,,0,,0,355,0,0
Vernon Hargreaves III,10645,CB,CIN,11,0,0,7,73.4,0,1,3,1.3,33.3,1,2,16.7,0,231,3,1,0,,0,0,0,0.0,,0,,0,99,0,0
Sheldon Rankins,10646,DI,NYJ,16,0,1,22,60.0,4,16,386,99.5,11.1,43,2,3.6,4,413,411,24,0,65.0,3,9,173,100.0,15.6,27,5.2,3,183,183,15
Karl Joseph,10648,S,PIT,2,0,0,25,59.7,0,0,1,6.7,0.0,0,1,0.0,0,15,1,0,0,59.7,0,0,1,7.1,0.0,0,0.0,0,14,1,0
Keanu Neal,10651,LB,DAL,14,0,0,9,56.1,1,1,18,5.6,16.7,3,0,11.1,1,358,20,3,0,53.5,0,1,11,7.1,9.1,1,4.5,0,170,12,1
Shaq Lawson,10653,ED,NYJ,14,0,2,22,54.5,3,12,267,97.6,8.2,22,7,3.6,2,295,288,17,0,50.2,1,6,95,99.0,11.6,11,4.7,1,105,104,8
Kenny Clark,10661,DI,GB,17,0,0,12,77.8,11,53,520,100.0,16.3,85,0,6.9,4,547,547,68,0,84.8,9,36,250,100.0,23.2,58,10.6,4,268,268,49
Robert Nkemdiche,10663,DI,SEA,9,1,0,29,58.5,1,7,117,100.0,9.4,11,1,3.4,0,125,125,8,0,46.3,0,2,37,100.0,2.7,1,2.7,0,41,41,2
Vernon Butler,10664,DI,BUF,11,0,0,4,54.1,1,8,167,99.4,7.8,13,2,2.7,0,181,180,9,0,56.8,1,6,73,100.0,12.3,9,4.8,0,83,83,7
Emmanuel Ogbah,10666,ED,MIA,17,11,0,17,71.4,13,37,503,97.0,13.3,67,1,7.2,11,540,524,61,3,74.5,8,22,231,96.5,17.7,41,8.7,5,254,245,35
Jaylon Smith,10668,LB,NYG,10,1,0,21,63.9,0,6,23,12.5,26.1,6,0,17.4,1,208,26,7,0,63.0,0,3,12,17.6,33.3,4,20.8,1,74,13,4
Myles Jack,10670,LB,JAX,15,0,3,15,54.0,2,10,75,15.0,10.7,8,4,8.0,0,528,79,12,0,50.8,2,5,32,16.3,15.6,5,10.9,0,215,35,7
Chris Jones,10671,DI,KC,17,5,2,16,86.7,8,57,487,99.6,19.1,93,7,8.7,10,529,527,75,4,90.6,6,36,218,100.0,26.6,58,12.4,6,243,243,48
Xavien Howard,10672,CB,MIA,16,0,3,17,43.5,1,1,6,0.9,16.7,1,6,33.3,1,648,6,3,0,,0,0,0,0.0,,0,,0,266,0,0
Noah Spence,10673,ED,CIN,2,0,0,7,59.0,2,0,27,90.3,7.4,2,0,3.7,0,31,28,2,0,55.0,1,0,11,92.3,9.1,1,4.5,0,13,12,1
Reggie Ragland,10675,LB,NYG,15,1,0,21,52.0,1,5,34,14.7,5.9,2,0,8.8,0,252,37,6,0,47.4,1,2,13,18.8,7.7,1,11.5,0,69,13,3
Austin Johnson,10677,DI,NYG,17,1,0,21,63.1,3,15,321,100.0,7.8,25,1,3.7,3,332,332,21,0,67.6,1,6,69,100.0,14.5,10,9.4,3,73,73,10
Jihad Ward,10678,ED,JAX,17,0,0,15,56.0,5,9,230,93.8,7.4,17,2,4.3,3,256,240,17,0,57.0,2,9,101,97.3,11.9,12,7.4,2,110,107,13
A'Shawn Robinson,10680,DI,LA,21,0,0,26,59.6,0,16,270,100.0,10.4,28,1,4.4,4,280,280,20,0,66.5,0,8,76,100.0,18.4,14,7.9,2,78,78,10
Jarran Reed,10683,DI,KC,20,1,0,16,56.0,8,21,500,97.6,8.0,40,0,3.7,4,552,539,33,1,62.6,7,16,211,97.9,15.2,32,7.3,4,237,232,27
Deion Jones,10686,LB,ATL,16,1,0,2,69.5,2,8,74,13.1,16.2,12,2,9.5,2,611,80,12,1,68.2,2,3,44,19.7,13.6,6,10.2,2,234,46,7
Mackensie Alexander,10688,CB,MIN,16,0,0,18,46.8,0,2,17,3.3,0.0,0,5,5.9,0,512,17,2,0,50.8,0,1,5,1.9,0.0,0,10.0,0,263,5,1
Sean Davis,10692,S,NE,3,0,0,19,55.3,0,0,2,11.1,0.0,0,0,0.0,0,18,2,0,0,55.3,0,0,2,20.0,0.0,0,0.0,0,10,2,0
Vonn Bell,10695,S,CIN,20,1,1,7,63.9,0,8,31,4.0,9.7,3,4,19.4,2,851,34,10,0,60.5,0,3,12,3.7,8.3,1,20.8,1,350,13,4
James Bradberry,10696,CB,NYG,17,0,0,21,60.0,0,0,1,0.1,0.0,0,5,0.0,0,690,1,0,0,60.0,0,0,1,0.4,0.0,0,0.0,0,260,1,0
Adam Gotsis,10697,DI,JAX,16,0,0,15,54.0,4,9,210,100.0,8.6,18,0,4.5,3,220,220,16,0,56.6,3,5,85,100.0,11.8,10,5.9,1,89,89,9
Kevin Byard,10698,S,TEN,18,0,0,31,67.3,3,2,20,2.7,10.0,2,3,17.5,1,776,21,6,0,74.2,1,1,10,2.9,0.0,0,20.0,1,350,10,3
Carl Nassib,10699,ED,LV,14,0,0,23,67.0,2,10,128,100.0,11.7,15,0,6.3,2,135,135,14,0,74.2,0,5,44,100.0,18.2,8,10.2,2,47,47,7
Maliek Collins,10701,DI,HST,15,0,2,13,71.0,5,23,345,99.5,12.2,42,8,4.9,3,366,364,31,0,76.3,2,17,165,100.0,18.8,31,7.6,3,175,175,22
Yannick Ngakoue,10703,ED,LV,18,1,0,23,65.0,13,40,549,99.8,13.1,72,5,6.6,10,583,582,63,0,74.4,6,30,292,100.0,19.9,58,9.2,9,315,315,45
Jonathan Bullard,10706,DI,ATL,9,1,1,2,56.7,1,3,99,97.2,4.0,4,1,2.0,0,107,104,4,1,59.2,0,1,22,100.0,4.5,1,2.3,0,22,22,1
Daryl Worley,10711,CB,BLT,3,0,0,3,41.1,0,2,3,4.6,0.0,0,1,33.3,0,65,3,2,0,,0,0,0,0.0,,0,,0,25,0,0
Jordan Jenkins,10717,ED,HST,11,0,0,13,55.0,2,7,151,100.0,9.9,15,2,5.0,3,155,155,12,0,56.0,1,3,70,100.0,11.4,8,5.7,2,72,72,6
Kendall Fuller,10718,CB,WAS,16,0,0,32,57.7,0,1,9,1.4,11.1,1,1,16.7,1,658,9,2,0,55.2,0,1,2,0.7,50.0,1,25.0,0,284,2,1
Nick Vigil,10721,LB,MIN,16,0,0,18,62.9,2,7,32,8.2,6.3,2,0,17.2,1,416,34,10,0,67.5,1,3,19,12.1,5.3,1,15.8,1,173,21,5
Kyler Fackrell,10722,ED,LAC,13,1,0,27,72.7,1,8,198,92.0,14.1,28,1,3.8,3,225,207,12,0,76.7,1,5,107,94.2,18.7,20,5.6,3,120,113,9
Javon Hargrave,10723,DI,PHI,17,1,0,24,91.6,9,44,458,100.0,21.0,96,4,8.0,10,483,483,63,1,92.5,7,29,207,100.0,30.4,63,13.0,9,221,221,45
Justin Simmons,10732,S,DEN,17,0,1,10,70.1,0,2,7,1.1,14.3,1,1,28.6,1,663,7,3,0,56.1,0,0,2,0.6,0.0,0,0.0,0,340,2,0
Joe Schobert,10733,LB,PIT,17,1,0,25,53.9,1,4,63,12.4,6.3,4,0,4.0,0,526,65,5,0,56.6,1,1,22,9.3,9.1,2,4.5,0,236,22,2
Sheldon Day,10737,DI,CLV,7,1,0,8,64.4,1,8,137,100.0,8.8,12,1,4.7,2,144,144,11,0,61.9,1,3,51,100.0,9.8,5,5.9,1,56,56,5
Tavon Young,10738,CB,BLT,17,0,0,3,60.1,1,3,26,6.9,0.0,0,4,15.4,2,404,28,6,0,69.8,1,2,13,8.2,0.0,0,26.9,2,184,15,5
Eric Murray,10740,S,HST,13,0,0,13,66.7,0,0,6,1.4,16.7,1,4,0.0,0,417,6,0,0,,0,0,0,0.0,,0,,0,189,0,0
Miles Killebrew,10745,LB,PIT,9,0,0,25,60.0,0,0,1,7.7,0.0,0,0,0.0,0,13,1,0,0,,0,0,0,0.0,,0,,0,3,0,0
Nick Kwiatkoski,10747,LB,LV,6,0,0,23,59.6,0,0,1,2.1,0.0,0,0,0.0,0,48,1,0,0,,0,0,0,0.0,,0,,0,25,0,0
De'Vondre Campbell,10749,LB,GB,17,1,0,12,73.3,4,4,47,7.1,17.0,8,1,12.8,2,688,49,10,0,72.0,2,2,22,7.4,22.7,5,13.6,1,312,23,5
Hassan Ridgeway,10750,DI,PHI,18,0,0,24,65.7,3,9,220,100.0,8.6,19,2,3.6,2,232,232,14,0,67.9,1,4,83,100.0,9.6,8,5.4,2,89,89,7
Juston Burris,10752,S,CAR,9,0,0,5,61.1,0,1,7,3.0,0.0,0,3,7.1,0,235,7,1,0,59.0,0,0,1,1.2,0.0,0,0.0,0,84,1,0
David Onyemata,10754,DI,NO,11,0,0,20,75.3,7,22,264,100.0,17.0,45,2,6.6,3,283,283,32,0,83.3,3,16,115,100.0,25.2,29,10.9,3,123,123,22
Andrew Billings,10756,DI,CLV,6,0,0,8,51.0,0,0,43,100.0,0.0,0,0,0.0,0,45,45,0,0,54.6,0,0,6,100.0,0.0,0,0.0,0,6,6,0
Deon Bush,10758,S,CHI,11,0,0,6,61.4,0,1,4,2.2,25.0,1,1,12.5,0,223,5,1,0,64.6,0,1,2,2.6,50.0,1,25.0,0,116,3,1
Blake Martinez,10765,LB,NYG,3,0,0,21,62.2,0,1,9,10.4,0.0,0,0,5.6,0,96,10,1,0,71.2,0,0,3,12.5,0.0,0,0.0,0,32,4,0
Dean Lowry,10771,DI,GB,18,5,1,12,73.9,2,34,421,100.0,12.4,52,3,5.7,6,441,441,42,2,83.6,1,26,163,100.0,22.1,36,10.7,4,174,174,31
Ronald Blair III,10776,ED,NYJ,8,0,0,22,48.2,3,5,166,95.1,6.0,10,1,3.0,1,184,175,9,0,46.9,1,3,71,93.7,7.0,5,4.2,1,79,74,5
Matthew Judon,10780,ED,NE,18,0,1,19,72.7,13,37,407,82.1,17.0,69,6,9.6,14,524,430,64,0,70.1,7,19,190,89.4,20.5,39,10.5,7,227,203,33
Quinton Jefferson,10781,DI,LV,18,1,0,23,61.5,11,32,439,99.6,13.7,60,2,6.5,7,469,467,50,1,65.3,9,22,230,100.0,19.6,45,9.8,7,252,252,38
Matt Ioannidis,10786,DI,WAS,16,0,1,32,72.5,9,21,355,100.0,12.4,44,3,5.4,4,377,377,34,0,69.0,4,15,145,100.0,20.0,29,7.9,2,159,159,21
D.J. Reader,10800,DI,CIN,19,0,0,7,68.3,7,22,434,99.8,9.4,41,1,4.0,3,467,466,32,0,74.6,5,10,155,100.0,12.9,20,6.1,2,166,166,17
Marqui Christian,10801,CB,CHI,9,0,1,6,66.6,0,1,4,5.4,25.0,1,1,12.5,0,93,5,1,0,71.5,0,1,3,5.6,33.3,1,16.7,0,54,3,1
DeAndre Houston-Carson,10819,S,CHI,13,0,0,6,50.3,0,3,17,7.2,11.8,2,0,8.8,0,264,19,3,0,47.3,0,1,8,8.0,12.5,1,6.3,0,125,10,1
Derek Watt,10832,FB,PIT,1,0,0,25,60.0,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Kamu Grugier-Hill,10842,LB,HST,14,0,0,13,65.7,2,5,37,9.8,13.5,5,2,17.6,3,407,40,10,0,75.5,2,1,9,5.2,22.2,2,27.8,1,172,9,4
Elandon Roberts,10848,LB,MIA,17,0,0,17,70.0,1,8,45,15.7,17.8,8,2,12.2,1,299,47,10,0,74.9,0,5,12,17.6,33.3,4,29.2,1,74,13,6
Kevon Seymour,10852,CB,BLT,6,0,0,3,65.7,0,1,6,3.6,0.0,0,2,25.0,1,167,6,2,0,68.2,0,1,4,6.3,0.0,0,37.5,1,64,4,2
Will Parks,10853,S,NYJ,3,0,0,22,49.2,0,1,6,11.8,0.0,0,0,8.3,0,51,6,1,0,51.4,0,1,4,16.7,0.0,0,12.5,0,24,4,1
Stephen Weatherly,10861,ED,DEN,15,0,0,10,58.9,3,14,192,98.5,13.0,25,1,6.5,4,206,203,21,0,60.9,1,10,107,100.0,15.0,16,7.9,3,112,112,14
Jalen Mills,10867,CB,NE,16,0,1,19,79.3,0,0,3,0.6,33.3,1,4,0.0,0,529,3,0,0,60.0,0,0,1,0.4,100.0,1,0.0,0,231,1,0
Jayron Kearse,10878,S,DAL,17,0,1,9,78.4,5,5,36,5.9,27.8,10,4,16.7,1,674,40,11,0,87.6,2,3,12,4.4,50.0,6,20.8,0,296,13,5
Tyler Matakevich,10880,LB,BUF,7,0,0,4,58.7,0,0,2,6.1,0.0,0,0,0.0,0,33,2,0,0,59.6,0,0,1,4.5,0.0,0,0.0,0,22,1,0
Joe Walker,10885,LB,ARZ,7,0,0,1,53.4,0,0,3,12.5,0.0,0,0,0.0,0,32,4,0,0,,0,0,0,0.0,,0,,0,7,0,0
Mike Hilton,10898,CB,CIN,21,0,0,7,65.9,2,8,52,7.4,5.8,3,2,11.5,1,754,56,11,0,61.5,0,2,20,6.5,15.0,3,10.0,1,341,22,3
Jarrod Wilson,10902,S,SF,7,0,0,28,87.3,3,1,3,3.4,33.3,1,2,100.0,1,116,4,5,0,82.3,1,0,2,7.5,0.0,0,75.0,1,40,3,2
Matthias Farley,10953,S,TEN,7,0,0,31,59.0,0,0,1,2.0,0.0,0,0,0.0,0,51,1,0,0,,0,0,0,0.0,,0,,0,34,0,0
Justin Zimmer,10975,DI,BUF,6,0,1,4,59.4,3,5,113,100.0,12.4,14,1,4.4,1,118,118,9,0,56.1,2,2,61,100.0,11.5,7,4.9,1,64,64,5
Kyle Peko,11027,DI,TEN,9,0,0,31,65.5,2,1,85,100.0,9.4,8,1,5.3,3,91,91,6,0,62.6,0,0,26,100.0,11.5,3,7.7,2,29,29,2
Eddie Yarbrough,11033,ED,MIN,2,0,0,18,59.1,0,0,1,33.3,0.0,0,0,0.0,0,3,1,0,0,,0,0,0,,,0,,0,0,0,0
Sharrod Neasman,11050,S,NYJ,7,0,0,22,53.8,0,1,3,3.1,0.0,0,0,16.7,0,129,4,1,0,59.0,0,1,1,2.0,0.0,0,50.0,0,49,1,1
Patrick Onwuasor,11100,LB,LV,1,0,0,23,60.0,0,0,1,50.0,0.0,0,0,0.0,0,2,1,0,0,,0,0,0,,,0,,0,0,0,0
Michael Pierce,11101,DI,MIN,8,0,1,18,84.5,0,13,116,100.0,17.2,20,1,8.2,3,123,123,16,0,90.5,0,9,36,100.0,38.9,14,18.1,2,39,39,11
Stephen Anderson,11160,TE,LAC,1,0,0,27,60.0,0,0,1,100.0,0.0,0,1,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Brennan Scarlett,11169,ED,MIA,13,1,0,17,64.7,0,3,40,69.4,12.5,5,0,3.8,0,62,43,3,0,70.4,0,2,10,76.9,30.0,3,10.0,0,13,10,2
Morgan Fox,11184,DI,CAR,17,0,0,5,62.9,4,19,314,98.5,11.5,36,1,4.6,3,342,337,26,0,71.4,4,15,148,99.4,18.9,28,7.8,2,160,159,21
Cory Littleton,11190,LB,LV,16,0,1,23,59.6,1,3,13,3.5,30.8,4,2,15.4,0,376,13,4,0,52.0,0,0,4,2.9,0.0,0,0.0,0,136,4,0
Woodrow Hamilton,11215,DI,NYG,3,0,0,21,62.3,0,0,12,100.0,8.3,1,0,0.0,0,12,12,0,0,,0,0,0,,,0,,0,0,0,0
Jonathan Jones,11217,CB,NE,6,0,1,19,54.6,0,0,2,1.2,0.0,0,1,0.0,0,172,2,0,0,58.3,0,0,1,1.3,0.0,0,0.0,0,79,1,0
Andrew Adams,11240,S,TB,9,2,0,30,73.7,1,3,13,9.2,0.0,0,2,15.4,0,152,14,4,0,51.4,0,1,1,1.3,0.0,0,50.0,0,77,1,1
Dont'e Deayon,11242,CB,LA,11,0,0,26,38.9,0,1,3,0.8,0.0,0,1,16.7,0,361,3,1,0,,0,0,0,0.0,,0,,0,178,0,0
Romeo Okwara,11250,ED,DET,4,0,1,11,79.7,2,13,87,84.9,23.0,20,1,9.8,1,106,90,16,0,86.2,0,6,32,89.2,34.4,11,12.5,1,37,33,7
Brandin Bryant,11280,DI,BUF,2,0,0,4,62.6,1,1,15,100.0,13.3,2,0,6.7,0,15,15,2,0,60.3,0,1,8,100.0,12.5,1,6.3,0,8,8,1
Antwaun Woods,11332,DI,IND,7,0,0,14,59.1,0,1,33,97.4,6.1,2,0,1.5,0,38,37,1,0,66.7,0,1,13,100.0,15.4,2,3.8,0,14,14,1
Roy Robertson-Harris,11341,DI,JAX,14,2,1,15,68.0,4,28,311,98.8,12.9,40,3,6.1,3,331,327,35,2,75.4,2,19,122,99.2,18.9,23,9.4,1,131,130,22
